"ID","Name","Desc","Turn"
262597,"PLS Planets x 2 Campaign 12 Player Chose your race with cloning. No Horwasp.","Custom Game",81
262643,"Vega Sector 0090","Teams of 3",53
262705,"Soccerball Sector 0090","Mentor vs Midshipmen",52
262731,"Lone Wolf PLS FAST","Custom Game",148
263049,"Atlantia 11 Sector 0090","Academy",34
263067,"Tholia Sector 0090","Standard Beginners",106
263347,"Gotti's Hideout Sector 0091","Mentor vs Midshipmen",39
263414,"Deep 1 Sector 0091","Classic",131
263417,"Baseball Sector 0091","Standard",140
263471,"Orionis II Sector 0091","Academy",69
263539,"Lalande 21185 Sector 0091","Mentor vs Midshipmen",60
263646,"el tupi's Awesome Game","Custom Game",114
263658,"Remus Sector 0091","Academy",33
263784,"URSA Beta Sector 0091","Mentor vs Midshipmen",63
263856,"Bundy Sector 0091","Standard Beginners",128
263908,"Cattlian Sector 0091","Standard",77
263912,"Kanthu Sector 0091","Classic",152
263935,"New Sinewnew Sector 0091","Academy",44
263970,"Kthistlmup Sector 0091","Stealth",115
264045,"Alycyone Sector 0091","Mentor vs Midshipmen",64
264095,"PLS Campaign Slow","Custom Game",125
264156,"Moriak Sector 0091","Academy",51
264196,"Sigma 2398 A Sector 0091","Standard Beginners",109
264203,"Don’t Mess With Texas (Stealth v. Strength)","Custom Game",61
264249,"Orionis II Sector 0091","Mentor vs Midshipmen",43
264348,"Big World Sector 0091","Academy",44
264376,"Euro Disney World Sector 0091","Classic",67
264379,"Betelgeuse Sector 0091","Standard",103
264429,"Rocky 12 Sector 0091","Horwasp Alpha Campaign Melee",87
264433,"Yukindo Sector 0091","Mentor vs Midshipmen",49
264532,"Laseria Sector 0091","Standard Beginners",91
264735,"Bellmont Sector 0091","Standard Beginners",112
264790,"Banshee's Planet Sector 0091","Academy",50
264821,"New Philli Sector 0091","Mentor vs Midshipmen",57
264889,"Kameon Sector 0091","Standard Senior Officers",169
264935,"Albireo Sector 0091","Captains Campaign",176
264936,"Scoptor Sector 0091","Classic",72
264977,"Alycyone Sector 0091","Mentor vs Midshipmen",50
265027,"Vendor Sector 0091","Standard",96
265097,"Sadera Sector 0091","Wandering Tribes",53
265116,"Kthistlmup Sector 0091","Academy",49
265178,"Omicron 2 Eridani Sector 0091","Mentor vs Midshipmen",55
265207,"awesome Game","Custom Game",83
265238,"Mi-Glowdonia Sector 0091","Standard Beginners",92
265387,"Rigel Sector 0091","Standard",82
265473,"Innsmouth Sector 0091","Academy",36
265528,"Soccerball Sector 0091","Mentor vs Midshipmen",80
265540,"Beta Ti Chi 6 Sector 0091","Classic",191
265629,"Moriak Sector 0091","Academy",53
265697,"Alkes Sector 0091","Mentor vs Midshipmen",39
265709,"Alpha Beta Sector 0091","Standard Beginners",43
265824,"Alexandria Sector 0092","Academy",79
265910,"Murphrid 432 Sector 0092","Standard",78
265932,"Rodu 9 Sector 0092","Campaign",104
266027,"Memphis Sector 0092","Horwasp Alpha Campaign Melee",85
266087,"Once a week Humpday Mashup","Custom Game",225
266152,"Bundy Sector 0092","Standard Beginners",72
266292,"B.D. -12 4523 Sector 0092","Classic",119
266323,"Arigo Sector 0092","Teams of 2",69
266348,"New Philli Sector 0092","Mentor vs Midshipmen",58
266414,"Kobol Sector 0092","Academy",37
266606,"Tyre Sector 0092","Classic",62
266636,"Packlidia Sector 0092","Standard",59
266675,"Delta Delta Delta Sector 0092","Standard Beginners",97
266772,"Cuhia Sector 0092","Mentor vs Midshipmen",80
266805,"Pleiades Sector (Lighter)","Custom Game",114
266824,"Rambo 3 Sector 0092","Standard Intermediate",101
266914,"Deep 1 Sector 0092","Standard Slow",127
267079,"Moth Ball Sector 0092","Classic",79
267190,"Elvis Sector 0092","Mentor vs Midshipmen",62
267205,"Minimum Annoyance Setting Sector 2","Custom Game",92
267263,"Fantasia Sector 0092","Standard Beginners",79
267299,"Orionis I Sector 0092","Standard",170
267431,"20 Player Campaign ''Melee'' No Horwasp V2","Custom Game",120
267460,"Klamuth Sector 0092","Classic",127
267496,"Athenus Sector (Standard, PLS)","Custom Game",125
267554,"Lucus Sector 0092","Mentor vs Midshipmen",38
267580,"The Libra War","Championship Match",151
267675,"Blondonia Sector 0092","Standard",127
267763,"Ali Zef Sector 0092","Standard Beginners",58
267765,"the best of 100","Custom Game",99
267824,"Ross Sector 0092","Mentor vs Midshipmen",63
267945,"Niopedia Sector 0092","Classic",75
268015,"Kthistlmup Sector 0092","Horwasp Alpha Campaign Melee",71
268022,"Var 3 Sector 0092","Academy",43
268044,"Carillon Sector 0092","Standard",79
268053,"Pearl Sector 0092","Mentor vs Midshipmen",54
268091,"Another World Sector 0092","Standard Beginners",89
268179,"Lola 23a Sector 0092","Standard Beginners",59
268218,"Organia 3 Sector 0092","Standard",58
268242,"Gamma Sector 0092","Mentor vs Midshipmen",58
268259,"PLS x2 Lone Wolf Campaign - No Horwasp","Custom Game",72
268380,"Mob World Sector 0092","Classic",154
268486,"AC 71 Sector 0092","Standard Beginners",159
268590,"New Philli Sector 0092","Mentor vs Midshipmen",46
268652,"Cave World Sector 0092","Standard Beginners",67
268694,"Yukindo Sector 0092","Academy",49
268738,"Regenal Sector 0092","Classic",60
268746,"Bernices Sector 0092","Standard",77
268766,"Adebron Sector 0092","Mentor vs Midshipmen",63
268785,"Orlakwarr Sector 0092","Standard Slow",206
269050,"Var 3 Sector 0093","Mentor vs Midshipmen",35
269051,"Roll Sector 0093","Standard Beginners",142
269153,"Lynx Ceti Sector 0093","Standard",89
269169,"Carillon Sector 0093","Academy",56
269442,"Doggle Sector 0093","Academy",65
269597,"Beta Ti Chi 6 Sector 0093","Captains Classic",184
269629,"New Morocco Sector 0093","Standard Beginners",51
269631,"Another World Sector 0093","Standard",175
269643,"Orionis II Sector 0093","Mentor vs Midshipmen",48
269713,"Korvus Sector 0093","Classic",77
269815,"Timbucktoo Sector 0093","Standard Beginners",87
269889,"Beverly 90120 Sector 0093","Mentor vs Midshipmen",36
270008,"Soccerball Sector 0093","Academy",60
270054,"Gamma Ti Sid Sector 0093","Campaign",71
270062,"Dark Teams of 3","Custom Game",103
270110,"Canes Ceti Sector 0093","Standard Beginners",68
270148,"Amazonia Sector 0093","Horwasp Alpha Campaign Melee",71
270180,"Lone Wolf Team 2","Custom Game",94
270202,"Jaws 3D Sector 0093","Classic",97
270291,"Gamma Delphi Sector 0093","Standard",170
270361,"Intermediate Sector 3","Custom Game",100
270544,"Blondonia Sector 0093","Teams of 2",130
270554,"Cimtar Sector 0093","Standard Beginners",71
270654,"Mobious Sector 0093","Wandering Tribes",62
270660,"Atlantia 11 Sector 0093","Mentor vs Midshipmen",46
270703,"Laseria Sector 0093","Standard",125
270707,"Up World Sector 0093","Classic",83
270896,"Gothos Sector 0093","Standard Beginners",65
270977,"PlanetsCon 2018 Deep Game","Custom Game",100
271075,"Mira Sector 0093","Standard Senior Officers",90
271224,"Kzoz Sector 0093","Classic",53
271318,"Arkto Sector 0093","Standard Beginners",96
271432,"New Albania Sector 0093","Standard",99
271471,"Remus Sector 0093","Academy",47
271623,"Thi Alpha Chi Sector 0093","Standard Beginners",81
271649,"Taulus Sector 0093","Stealth",90
271708,"Mao 2 Sector 0093","Classic",52
271716,"Var 3 Sector 0093","Mentor vs Midshipmen",74
271927,"Serpens Caput 759 Sector 0093","Standard",121
271971,"Deep 1 Sector 0093","Classic",103
271983,"Nekkar 9 Sector 0093","Standard Beginners",83
272227,"Moth Ball Sector 0093","Classic",77
272384,"Innsmouth Sector 0093","Academy",38
272401,"World of Wonder Sector 0093","Standard",79
272429,"Tera 9 Sector 0093","Classic",80
272450,"New Moscow Sector 0093","Horwasp Alpha Campaign Melee",131
272459,"Colony 5 Sector 0093","Academy",38
272538,"Embassy Planet Sector 0093","Standard Horwasp",151
272583,"Fantasia Sector 0094","Standard Beginners",75
272620,"When the Admiral's Away II","Custom Game",100
272630,"Newbiverse -Beginnerama","Custom Game",62
272754,"Moriak Sector 0094","Mentor vs Midshipmen",50
272882,"Tataween Sector 0094","Standard Beginners",64
272916,"Honda Sector 0094","Standard",75
272918,"Corboda Vh 243 Sector 0094","Wandering Tribes",104
273039,"Cylon Sector 0094","Classic",54
273114,"Launa Planet Sector 0094","Teams of 3",76
273267,"Dark World Sector 0094","Mentor vs Midshipmen",57
273279,"Orionis I Sector 0094","Standard",120
273312,"Kahless Sector 0094","Standard Beginners",62
273325,"Campaign Captains NO HORWASPS #2","Custom Game",109
273506,"Hallone Sector 0094","Standard Beginners",62
273792,"Mileb Sector 0094","Standard Beginners",45
273798,"Poe Sector 0094","Academy",44
273845,"Mao 2 Sector 0094","Classic",65
273941,"2 Player Team Lone Wolf Public communication","Custom Game",81
273982,"Mobious Sector 0094","Mentor vs Midshipmen",40
274044,"Laseria Sector 0094","Standard Beginners",66
274133,"Kura Sector 0094","Standard",104
274286,"Niopedia Sector 0094","Classic",73
274431,"Limball Sector 0094","Standard Beginners",126
274457,"Betelgeuse Sector 0094","Standard",128
274623,"New Jupiter Sector 0094","Captains Campaign",110
274676,"Potatoe Sector 0094","Standard Beginners",106
274767,"Talos Sector 0094","Classic",108
274770,"Madagon Sector 0094","Mentor vs Midshipmen",80
274812,"Cutimurium Sector 0094","Standard",108
274909,"Milon Sector 0094","Standard Beginners",45
275045,"Kobol Sector 0094","Horwasp Alpha Campaign Melee",86
275049,"Ceti Alpha 5 Sector 0094","Standard Slow",104
275105,"Beta Ti Chi 6 Sector 0094","Classic",153
275124,"Ceti helios Sector 0094","Standard",102
275344,"Pacifica Sector 0094","Standard Beginners",57
275424,"Omicron 2 Eridani Sector 0094","Academy",51
275451,"Bootes Sector 0094","Classic",58
275701,"Cleopatra Sector 0094","Standard Beginners",59
275728,"Orionis I Sector 0094","Standard",67
275928,"Elvis Sector 0094","Mentor vs Midshipmen",58
276022,"Kugo Sector 0094","Academy",44
276253,"RomII Sector 0094","Standard Fleet Officers",109
276283,"Embassy Planet Sector 0094","Classic",120
276324,"New Endeaver Sector 0094","Standard Beginners",58
276702,"Orionis II Sector 0094","Academy",46
276722,"When the Admiral's Away III","Custom Game",73
276754,"Taulus Sector 0094","Standard",63
276825,"Lone Wolf - PLS +10 Game ","Custom Game",60
276857,"Alcatraz Sector 0094","Classic",139
276935,"Colony 6 Sector 0094","Standard Beginners",67
277134,"Planets 209: ''A Deadly Wandering thru Dirty Space''","Custom Game",125
277135,"Serpens Caput 759 Sector 0095","Standard Beginners",46
277216,"PLS Game","Custom Game",64
277246,"Exodious Sector 0095","Classic",118
277338,"New California Sector 0095","Mentor vs Midshipmen",80
277477,"Adobee Sector 0095","Standard",64
277559,"Moth Ball Sector 0095","Classic",128
277626,"Baseball Sector 0095","Standard Beginners",48
277706,"B.D. -12 4523 Sector 0095","Classic",112
277928,"Tniacth Sector 0095","Standard",56
278118,"Soccerball Sector 0095","Mentor vs Midshipmen",69
278180,"Kthistlmup Sector 0095","Giant Melee",59
278250,"Twin Planet Sector 0095","Standard Beginners",57
278365,"Omicron Sector 0095","Classic",61
278771,"Ravenhurst Sector 0095","Standard",97
278774,"Centouria Sector 0095","Classic",129
278875,"Columbo Sector 0095","Standard Beginners",32
278884,"Strange World Sector 0095","Wandering Tribes",72
279002,"Kandru Sector 0095","Standard Intermediate",113
279018,"Alcatraz Sector 0095","Classic",122
279041,"Galibor's World Sector 0095","Mentor vs Midshipmen",71
279054,"Googelplex Sector 0095","Academy",44
279097,"Cuhia Sector 0095","Academy",69
279348,"Estes Sector 0095","Standard Beginners",38
279378,"Sirius A Sector 0095","Standard",75
279539,"Tut Sector 0095","Classic",50
279605,"Ordaz Sector 0095","Classic",99
279611,"Atlantia 11 Sector 0095","Mentor vs Midshipmen",80
279717,"Babylon 5 Saga: Backstory - The Dilgar War","Custom Game",39
279969,"Gotti's Hideout Sector 0095","Academy",45
279993,"Bootes Sector 0095","Classic",92
280077,"Telalia Sector 0095","Standard",103
280208,"Sirius A Sector 0095","Standard Beginners",51
280221,"Malakies","Custom Game",34
280235,"RockportRox","Custom Game",90
280364,"Kojak City Sector 0095","Standard",157
280380,"Kandru Sector 0095","Classic",85
280490,"Mud Planet Sector 0095","Mentor vs Midshipmen",61
280587,"Rambo 3 Sector 0095","Campaign",177
280714,"Embassy Planet Sector 0095","Classic",74
280717,"Bendotex Sector 0095","Standard",64
280998,"Pod Planet Sector 0095","Standard Senior Officers",107
281182,"New California Sector 0095","Giant Melee",64
281293,"Lorthidonia Sector 0095","Mentor vs Midshipmen",58
281295,"Ceti Alpha 5 Sector 0095","Classic",66
281348,"Sarol Sector 0095","Standard Beginners",44
281574,"Arcturus Sector 0095","Classic",71
281740,"Kattia Sector 0096","Standard",93
281944,"Bendotex Sector 0096","Standard Beginners",69
281981,"Tunisia Sector 0096","Academy",36
281994,"Star Trek Classic","Custom Game",128
282026,"Lucus Sector 0096","Mentor vs Midshipmen",30
282031,"Bootes Sector 0096","Classic",55
282195,"Lorah-2 Sector 0096","Standard",80
282247,"Zarop-Opar Sector 0096","Academy",73
282588,"Centouria Sector 0096","Classic",154
282597,"Alkalurops 459 Sector 0096","Standard",66
282646,"Klamuth Sector 0096","Standard Slow",105
282698,"Mud Planet Sector 0096","Academy",54
282755,"Dagaba Sector 0096","Mentor vs Midshipmen",39
282883,"Tholia Sector 0096","Teams of 2",130
282995,"Cor Caroli Sector 0096","Classic",62
283024,"Remit Sector 0096","Standard",89
283112,"Gamma Ti Sid Sector 0096","Campaign",106
283376,"Beta Xela Sector 0096","Standard Beginners",65
283380,"Gotti's Hideout Sector 0096","Academy",42
283591,"Holloween Sector 0096","Classic",57
283648,"Weekend Only","Custom Game",167
283673,"Nervondonia Sector 0096","Standard",90
283782,"Cheeseball Sector 0096","Academy",50
283850,"Strange World Sector 0096","Giant Melee",117
283947,"8 players blitz with campaign mode (v2).","Custom Game",21
284007,"Wrong Planet Sector 0096","Standard Beginners",39
284021,"Olive Sector 0096","Mentor vs Midshipmen",58
284283,"Big Dave's Planet Sector 0096","Standard",106
284300,"Sagitta Sector 0096","Campaign",81
284361,"Alpha's Star Sector 0096","Classic",53
284612,"Virgo Ceti 5 Sector 0096","Standard Beginners",41
284865,"Shwarts Sector 0096","Classic",133
285031,"Vogon Sector 0096","Academy",42
285042,"Lost Planet Sector 0096","Classic",62
285154,"Dark World Sector 0096","Mentor vs Midshipmen",54
285231,"Cheeseball Sector 0096","Wandering Tribes",64
285276,"Klamuth Sector 0096","Classic",127
285289,"Bubble World Sector 0096","Standard Beginners",38
285358,"Gorn Sector 0096","Standard",67
285696,"Vogon Sector 0096","Academy",35
285703,"Lost Planet Sector 0096","Classic",51
285743,"Mao 6 Sector 0096","Standard Beginners",60
285839,"Holloween Sector 0096","Captains Classic",109
285891,"Amazonia Sector 0096","Mentor vs Midshipmen",38
285954,"Libra Sector 0096","Standard",106
286022,"Exodious Sector 0096","Campaign",63
286062,"Tyre Sector 0096","Classic",78
286427,"Tut Sector 0097","Classic",287
286428,"Fresno Sector 0097","Standard Beginners",80
286506,"Soccerball Sector 0097","Academy",57
286582,"Corona Sector 0097","Standard",155
286773,"Centouria Sector 0097","Classic",107
286817,"Azores Sector 0097","Giant Melee",65
286904,"Poe Sector 0097","Mentor vs Midshipmen",38
286936,"Sigma 1212 Sector 0097","Standard Fleet Officers",105
286976,"Betelgeuse Sector 0097","Standard Beginners",45
287094,"Niopedia Sector 0097","Classic",157
287126,"PLS x 2 Standard 11 Player","Custom Game",200
287127,"PLS x 2 Campaign 11 Player","Custom Game",125
287151,"Black Beard Sector 0097","Teams of 3",185
287172,"Rambo 3 Sector 0097","Campaign",85
287530,"Toltek 12 Sector 0097","Academy",47
287579,"Delta Pegasi Sector 0097","Standard Beginners",88
287643,"Kanthu Sector 0097","Classic",115
287715,"Vehrnoch Sector 0097","Standard",76
287865,"Alpha Beta Sector 0097","Standard Beginners",70
287902,"Rambo 3 Sector 0097","Classic",90
288053,"Morbius sector","Custom Game",87
288225,"New Philli Sector 0097","Mentor vs Midshipmen",32
288371,"Moth Ball Sector 0097","Classic",117
288616,"Fussbar Sector 0097","Standard Beginners",40
288681,"Australis Sector 0097","Classic",104
288707,"terangui Sector 0097","Standard",85
288715,"Izar Sector 0097","Standard Senior Officers",95
288728,"Galibor's World Sector 0097","Academy",37
288781,"Galibor's World Sector 0097","Mentor vs Midshipmen",51
288923,"Cave World Sector 0097","Standard Beginners",49
288962,"Antilia Sector 0097","Wandering Tribes",70
288996,"8 players blitz with campaign mode (v3).","Custom Game",76
289103,"Shwarts Sector 0097","Classic",97
289151,"Chort Sector 0097","Standard",118
289435,"Ovion Sector 0097","Academy",50
289437,"Tyre Sector 0097","Campaign",214
289554,"What Inthe World Sector 0097","Classic",85
289716,"The Right Planet Sector 0097","Giant Melee",99
289764,"New Moscow Sector 0097","Mentor vs Midshipmen",44
289846,"Ross Sector 0097","Wandering Tribes",55
289852,"Ceti Alpha one Sector 0097","Standard Beginners",54
289865,"Falcondonia Sector 0097","Standard",100
289934,"Australis Sector 0097","Classic",61
290067,"Hypoguria Sector 0097","Teams of 2",164
290176,"Holloween Sector 0097","Standard Slow",226
290311,"Mobious Sector 0097","Academy",58
290322,"Tesmond Sector 0097","Standard Beginners",58
290343,"Erecka Sector 0097","Classic",131
290362,"Aranumia Sector 0097","Standard",200
290449,"Three Packs of Three Wolves","Custom Game",108
290556,"Pod Planet Sector 0097","Captains Campaign",172
290623,"YouTwo Sector 0097","Mentor vs Midshipmen",37
290686,"Smith's World Sector 0098","Classic",164
290781,"Kandru Sector 0098","Campaign",63
290838,"Confederate Planet Sector 0098","Standard Beginners",52
290882,"Corona Sector 0098","Standard",79
290902,"Amazonia Sector 0098","Academy",43
291015,"Korvus Sector 0098","Classic",94
291095,"Fussbar Sector 0098","Standard",164
291188,"Atlantia 11 Sector 0098","Mentor vs Midshipmen",37
291266,"Shwarts Sector 0098","Classic",116
